0.5280967	0.047190916	0.11547678	-0.03159082	0.017560536	-0.029559419	-0.079772174	-0.22188456	0.06723343	0.07594965	0.008983433	-0.04839873	0.018186027	-0.019382307	0.108594164	0.124894224
0.43111375	0.009630878	-0.0057114083	0.036357865	-0.022888836	-0.016676946	-0.017964495	-0.14413036	-0.019449728	0.0089288885	-0.10666508	-0.0045452104	0.029613635	-0.048350602	0.061769035	0.09643698
0.4168603	-0.09878055	0.00870835	0.02375185	-0.03383877	0.055454146	0.1061647	-0.12915345	-0.08411302	-0.046640914	-0.16044755	0.030840123	-0.0321339	-0.10233027	-0.037142687	0.046994094
0.6542059	0.061744843	0.06308466	-0.037295744	0.029581603	-0.008210214	0.016866222	-0.20260835	-0.029323457	-0.024423512	-0.06533013	-0.06385387	0.020715525	-0.097869575	0.04061416	0.13891849
0.5737086	0.048613053	0.15824085	-0.100056626	0.08715988	-0.04051734	-0.08785915	-0.18130606	0.07866178	0.12395115	-0.015438585	-0.12942351	0.014929303	0.035448715	0.09439652	0.20113958
0.4435182	-0.07636361	-0.06926515	0.10016441	-0.13280913	0.057992026	0.08627425	-0.059656125	-0.07999791	-0.13661464	-0.16796659	0.09626001	-0.11627294	-0.10146795	-0.06651151	0.049718503
0.6609094	-0.01976534	0.013933679	0.050279442	-0.02337008	0.04166698	0.058288064	-0.18911925	-0.03276005	-0.03120136	-0.13461667	0.0324546	-0.0034593747	-0.078601174	0.014287618	0.08438384
0.59664273	-0.011282542	0.096443616	0.00039041502	0.0044045113	0.0018390635	-0.04126998	-0.112212114	0.050009526	0.0443435	-0.026295941	-0.03218235	-0.021110801	-0.09063769	0.05730644	0.16576582
0.5086236	0.014547966	0.09889659	-0.08929713	0.0034925756	-0.029258871	-0.033928037	-0.19406937	0.04514132	0.013020003	0.028778477	-0.020936409	-0.009310675	-0.03799052	0.07452604	0.12458041
0.528999	-0.033466063	0.019447133	0.06908111	-0.08174391	0.08776081	0.04083914	-0.14148852	-0.08224643	-0.04803697	-0.09163809	0.05145861	-0.013568633	-0.106945485	-0.007245648	0.10200374
0.55513906	-0.009381392	0.023694346	0.0460607	-0.031857464	0.021642568	0.051944528	-0.10837137	0.021869883	0.039012577	-0.081774145	0.016229697	0.016931387	-0.10830068	0.04196537	0.07837214
0.27544448	0.028634593	0.045831043	-0.032735452	0.0694122	-0.05230397	-0.018344782	-0.12524648	0.07313229	0.027919447	0.065005735	-0.088703826	0.052996237	0.025700271	0.11298829	0.16905743
0.4935637	-0.049843356	-0.024213437	0.040192932	-0.09775015	0.05337102	-0.0018837994	-0.053961527	-0.05116855	-0.05239758	-0.15808007	0.020066991	-0.08071209	-0.11594711	0.01593215	0.08458594
0.79340327	0.0028606611	0.05629026	0.026921421	-0.022591662	0.0012863098	0.044179257	-0.2760728	-0.070724	-0.058652356	-0.11197837	-0.04898561	0.007023304	-0.14437363	0.02427293	0.16748181
0.29656583	0.09819049	0.14235543	-0.10213427	0.10214382	-0.03884899	-0.074968114	-0.16565949	0.09919856	0.06743226	0.0072031342	-0.13655716	0.03803107	0.029066036	0.117008045	0.16460449
0.5789874	-0.07782849	0.005636771	0.052346185	-0.06045759	0.11271214	0.054046895	-0.07509369	-0.086821385	-0.11165381	-0.17849308	0.0047269915	-0.01977578	-0.14613552	-0.05725297	0.025374848
0.5124309	-0.03561012	-0.023857068	0.016445266	-0.019193629	0.060993914	0.04549538	-0.099671304	-0.018391239	-0.09253374	-0.1013437	0.04260274	-0.05531031	-0.07035195	-0.009415252	0.08892307
0.25096118	-0.078778215	-0.012005718	0.057927664	-0.039646536	0.088623725	0.029276172	-0.018761776	-0.0604783	-0.08680141	-0.14338812	0.08128649	-0.022026349	-0.034976497	-0.0036960791	0.0147859845
0.46050173	-0.021247713	0.008953265	0.09705168	-0.10071246	0.016671961	-0.006576717	-0.13627325	-0.010395684	-0.0400549	-0.11534842	0.028487014	-0.037990242	-0.10000819	-0.04049734	0.012702219
0.1503047	0.065132014	0.052868094	-0.03235344	0.0417657	-0.031271603	-0.08281431	-0.06488397	0.04021595	0.035757445	-0.010104307	-0.04644127	0.030822558	-0.017067704	0.09802034	0.10040141
0.37171057	-0.05188206	-0.05598788	0.1016648	-0.06584889	0.12677313	0.090610996	-0.09598128	-0.13798296	-0.09476513	-0.20489296	0.08352074	-0.0388845	-0.11237674	-0.014929538	0.0151803335
0.33357713	0.009392287	0.007285	0.009532019	-0.054954246	0.05154543	0.00019357011	-0.11244001	-0.0445272	0.021074707	-0.029803842	0.004512463	0.042805612	-0.018046606	0.0437896	0.06996242
0.5342904	-0.021715872	-0.0058943555	0.02269546	-0.029935561	0.07181132	-0.009653668	-0.11668993	-0.05698671	-0.07473101	-0.14859767	0.020273855	-0.040134784	-0.123684675	-0.03620517	0.09565178
0.52534896	0.10357481	0.12859386	-0.07519571	0.028514495	-0.049142946	-0.09533016	-0.22239107	0.051104315	0.09875264	0.01541224	-0.060852934	0.08550019	0.052872486	0.15299128	0.14728265
0.61910903	-0.08029937	-0.07323001	0.03436044	-0.0930706	0.11178161	0.058699958	-0.1389071	-0.1034494	-0.12234018	-0.18653572	0.05106747	-0.03534205	-0.12574999	-0.010365336	0.116359666
0.34194928	0.011548027	-0.01296585	0.00023375952	-0.07284365	0.065932415	-0.020263147	-0.071952745	-0.07134184	-0.059603687	-0.032579143	0.04360516	-0.01601685	-0.06308496	0.03339206	0.032314822
0.15192223	-0.027965447	-0.033442378	0.008781422	-0.050448827	0.021687625	0.0057831365	-0.11276884	-0.055617496	-0.06250074	-0.088152654	0.002138152	-0.003703723	0.009099496	-0.038812015	-0.017428389
0.41194403	0.042972937	-0.0032016337	0.048734967	-0.041693103	-0.011897607	-0.028887406	-0.15752558	0.018140364	-0.036113758	-0.075468466	-0.04091322	-0.007811819	-0.039954107	0.07118286	0.0627669
0.5613211	-0.028855423	-0.031215068	0.11637911	-0.1077412	0.07933254	0.06596402	-0.11272065	-0.05539574	-0.06879311	-0.11170891	0.066404074	-0.05919447	-0.104575574	-0.040057395	0.06701389
0.52397764	0.08541198	0.018468894	-0.0030606233	-0.015493216	-0.00769551	-0.04040772	-0.10254228	0.029761842	0.012222777	-0.026328197	-0.081617884	0.0005568503	-0.0034637693	0.03424684	0.13846347
0.20047148	-0.06865929	-0.016993236	0.10301754	-0.108890206	0.07839316	0.018721063	0.011079683	-0.05256756	-0.065183714	-0.08187015	0.045397628	-0.067148216	-0.08035064	-0.037429005	-0.053051174
0.5360734	0.051766653	0.10112984	-0.06963097	0.029098492	-0.018621374	-0.024272598	-0.1881059	0.07187791	0.015466149	-0.008024803	-0.03740365	0.055463936	-0.043061126	0.0862601	0.104342274
0.2008096	-0.22018518	-0.21736155	0.2785101	-0.24212903	0.26152816	0.23600024	0.16792414	-0.28093278	-0.23331375	-0.28911766	0.27160555	-0.2465909	-0.29067516	-0.19527733	-0.13532996
0.37536073	-0.014552115	-0.0017135557	0.011280837	-0.06338306	0.034524973	-0.021790722	-0.05185261	-0.020255147	0.021876542	-0.059368473	-0.00044710023	-0.008924657	-0.006311534	0.03181456	0.10870848
0.7643936	-0.026849365	-0.011539636	0.011519295	-0.021352114	0.0364014	-0.037483223	-0.19670914	0.03500979	-0.060579732	-0.105398074	-0.035877816	-0.012502058	-0.055458404	0.031170998	0.15746248
0.6762174	0.091577895	0.07193577	-0.0055669895	0.032715686	-0.058097873	0.014852971	-0.17148195	0.036013864	-0.013776212	-0.06643491	-0.09747615	0.071580015	-0.013425315	0.10432661	0.18453707
0.4324361	0.23715307	0.2506188	-0.19861355	0.19784121	-0.1753129	-0.19553308	-0.29664105	0.19424099	0.22384904	0.11074957	-0.18199949	0.21376745	0.18556546	0.26298267	0.23731148
0.5327135	-0.12295602	-0.09706733	0.11964129	-0.09163601	0.13063334	0.042583667	-0.110763885	-0.07866059	-0.107686326	-0.16182518	0.06000703	-0.07949871	-0.1374585	-0.13380729	0.045096513
0.55868965	0.19527766	0.20232056	-0.2517196	0.12103775	-0.20704971	-0.15179724	-0.332422	0.21559006	0.20671615	0.086457886	-0.19956082	0.21404076	0.14427906	0.2159929	0.23795164
0.28666487	-0.043791074	-0.046923254	0.011543529	-0.03100641	0.07762403	0.031020902	-0.061449025	-0.016318582	-0.04605821	-0.1176793	-0.0027621195	-0.06757539	-0.13280411	0.0028965203	0.054584265
0.48644286	-0.07668853	-0.06909682	0.108356684	-0.07401971	0.069792554	0.065715685	-0.027376946	-0.040561665	-0.03412681	-0.14518167	0.07443676	-0.05607555	-0.16192877	-0.00919526	0.08037293
0.6589255	-0.022667425	0.021860903	-0.013522929	0.042577013	-0.020172479	-0.02493522	-0.12990911	-0.009394083	-0.016305977	-0.08613175	-0.056957934	0.0018281799	-0.054712657	0.033893574	0.1517138
0.74089664	0.0024593929	0.02101676	0.101639114	-0.073186524	0.07201777	0.021690609	-0.123719476	-0.0008332391	-0.06516395	-0.13527925	0.037484527	-0.016159864	-0.1493477	-0.048540518	0.056712404
0.3733121	-0.10789807	-0.012576197	0.019933874	-0.10755559	0.057224374	0.097125374	-0.039718106	-0.09833743	-0.09688338	-0.07402429	0.06384203	-0.06609317	-0.12601556	-0.058987033	0.0043773446
0.6240544	-0.057332475	-0.023068666	0.07420003	-0.13656361	0.06907444	0.111221984	-0.11474245	-0.118625194	-0.120083824	-0.16949397	0.056542665	-0.1038563	-0.19628042	-0.015016902	0.03567905
0.53960943	0.14526296	0.11935163	-0.15709485	0.10977406	-0.08122606	-0.11600325	-0.22247173	0.07600062	0.14318618	0.063956775	-0.13140911	0.07363715	0.0959431	0.15488064	0.20568314
0.3221488	0.003607779	-0.020206232	0.016827382	0.035623092	0.04573633	-0.008798064	-0.11509556	-0.043674424	-0.026635285	-0.008252052	-0.043899175	0.018233001	-0.062417027	-0.00372726	0.03854531
0.35633588	0.010576566	0.0063570687	-0.019628111	-0.06333389	-0.015555244	0.05251009	-0.11052399	-0.018054985	0.03180431	-0.015780365	-0.00055669685	0.028131364	-0.048338417	0.033943433	0.08938925
0.3594525	-0.05390324	-0.04894965	0.09604536	-0.15389918	0.07959156	0.11681463	-0.0015709375	-0.055395693	-0.09924439	-0.145666	0.07359706	-0.10009072	-0.15993395	-0.053043235	-0.012649677
0.6025535	-0.027770227	0.04583341	0.029190388	-0.007699903	0.010438987	0.00027761405	-0.13829659	0.039488688	-0.019753633	-0.07528343	0.015392181	0.041520987	-0.026815226	0.05325886	0.049905717
0.5239061	0.027856812	0.014428005	0.004593054	-0.014616585	-0.015192696	-0.004224351	-0.104995	-0.010505273	-0.035278693	-0.110154964	0.027659982	-0.055516325	-0.12958369	0.023311025	0.12566963
0.5234216	0.0782213	0.09491187	-0.023027198	0.124129556	-0.10493659	-0.11033995	-0.19660528	0.10720907	0.013313683	0.026590113	-0.11330352	0.04933263	0.07251367	0.17355059	0.16361636
0.5297819	-0.035630632	0.009983075	0.06951385	-0.05668597	0.01095669	0.0089815585	-0.11457927	-0.07604053	-0.08149956	-0.17364238	-0.03280226	-0.038443856	-0.08859452	-0.0008436182	0.092826016
0.46253932	-0.02236717	0.0030980364	0.10250052	-0.057031866	0.061821196	0.016971938	-0.11692173	-0.09012132	-0.108597904	-0.13828966	0.06142738	-0.03732186	-0.11964898	-0.08939757	0.04715415
0.6370825	0.04557342	0.074841686	-0.049772818	0.009641461	-0.0154081425	-0.04042211	-0.22122027	0.019650001	0.059432287	-0.054686986	-0.11499721	0.010564304	0.034392633	0.041606385	0.1122746
0.63561535	-0.25921392	-0.15169987	0.20817724	-0.21155444	0.25014532	0.18499592	0.010999866	-0.2466874	-0.26981163	-0.2696226	0.2010308	-0.23741677	-0.23713793	-0.18188423	-0.036781486
0.62348473	0.09461611	0.10869947	-0.112512335	0.10977787	-0.13860972	-0.0979494	-0.20730664	0.1041548	0.17228712	0.0950098	-0.11350702	0.07785952	0.07279301	0.15877973	0.20538394
0.6838521	0.01929412	0.06635445	-0.016741756	0.0113945585	-0.040255234	0.028304722	-0.18591218	0.010551817	-0.03439268	-0.107542634	0.0065048235	-0.03662901	-0.11323105	-0.000582294	0.08442799
